prolificPID,recID,questionNumber,response,created_at
5ec2b0ff8838ba0b2829e7db,1,1,false,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,1,2,2,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,1,3,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,1,4,2,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,1,5,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,2,1,true,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,2,2,5,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,2,3,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,2,4,5,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,2,5,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,3,1,true,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,3,2,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,3,3,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,3,4,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,3,5,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,4,1,true,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,4,2,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,4,3,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,4,4,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,4,5,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,5,1,true,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,5,2,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,5,3,3,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,5,4,4,2023-06-14T15:15:16Z
5ec2b0ff8838ba0b2829e7db,5,5,4,2023-06-14T15:15:16Z
5badf0aeae1d020001df2cc7,0,1,false,2023-06-14T15:15:26Z
5badf0aeae1d020001df2cc7,0,2,4,2023-06-14T15:15:26Z
5badf0aeae1d020001df2cc7,0,3,2,2023-06-14T15:15:26Z
5badf0aeae1d020001df2cc7,0,4,4,2023-06-14T15:15:26Z
5badf0aeae1d020001df2cc7,0,5,4,2023-06-14T15:15:26Z
5badf0aeae1d020001df2cc7,1,1,true,2023-06-14T15:15:26Z
5badf0aeae1d020001df2cc7,1,2,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,1,3,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,1,4,3,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,1,5,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,2,1,true,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,2,2,3,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,2,3,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,2,4,4,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,2,5,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,3,1,true,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,3,2,4,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,3,3,3,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,3,4,4,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,3,5,4,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,4,1,false,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,4,2,4,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,4,3,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,4,4,3,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,4,5,4,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,5,1,true,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,5,2,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,5,3,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,5,4,2,2023-06-14T15:15:27Z
5badf0aeae1d020001df2cc7,5,5,2,2023-06-14T15:15:27Z
615f85189f74d04c4a29c56b,0,1,false,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,0,2,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,0,3,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,0,4,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,0,5,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,1,1,false,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,1,2,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,1,3,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,1,4,5,2023-06-14T15:20:19Z
615f85189f74d04c4a29c56b,1,5,4,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,2,1,false,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,2,2,4,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,2,3,4,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,2,4,3,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,2,5,5,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,3,1,false,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,3,2,3,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,3,3,2,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,3,4,3,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,3,5,2,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,4,1,false,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,4,2,1,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,4,3,5,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,4,4,5,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,4,5,5,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,5,1,false,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,5,2,1,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,5,3,2,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,5,4,2,2023-06-14T15:20:20Z
615f85189f74d04c4a29c56b,5,5,1,2023-06-14T15:20:20Z
5d66f23706e589000157e7ec,0,1,true,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,0,2,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,0,3,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,0,4,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,0,5,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,1,1,true,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,1,2,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,1,3,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,1,4,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,1,5,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,2,1,false,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,2,2,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,2,3,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,2,4,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,2,5,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,3,1,true,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,3,2,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,3,3,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,3,4,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,3,5,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,4,1,true,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,4,2,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,4,3,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,4,4,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,4,5,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,5,1,true,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,5,2,3,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,5,3,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,5,4,4,2023-06-14T15:27:12Z
5d66f23706e589000157e7ec,5,5,3,2023-06-14T15:27:12Z
610e7684d40489d9b91b5881,0,1,false,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,0,2,3,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,0,3,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,0,4,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,0,5,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,1,1,true,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,1,2,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,1,3,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,1,4,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,1,5,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,2,1,true,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,2,2,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,2,3,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,2,4,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,2,5,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,3,1,false,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,3,2,3,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,3,3,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,3,4,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,3,5,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,4,1,false,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,4,2,2,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,4,3,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,4,4,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,4,5,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,5,1,true,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,5,2,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,5,3,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,5,4,4,2023-06-14T15:27:51Z
610e7684d40489d9b91b5881,5,5,4,2023-06-14T15:27:51Z
617139bdf6dbf9169a30ad3a,0,1,true,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,0,2,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,0,3,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,0,4,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,0,5,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,1,1,false,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,1,2,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,1,3,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,1,4,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,1,5,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,2,1,true,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,2,2,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,2,3,3,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,2,4,3,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,2,5,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,3,1,true,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,3,2,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,3,3,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,3,4,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,3,5,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,4,1,true,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,4,2,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,4,3,3,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,4,4,3,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,4,5,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,5,1,false,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,5,2,3,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,5,3,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,5,4,4,2023-06-15T09:41:02Z
617139bdf6dbf9169a30ad3a,5,5,4,2023-06-15T09:41:02Z
60a99bad6164fb6e0e10aa16,0,1,false,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,0,2,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,0,3,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,0,4,4,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,0,5,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,1,1,false,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,1,2,2,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,1,3,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,1,4,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,1,5,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,2,1,false,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,2,2,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,2,3,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,2,4,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,2,5,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,3,1,false,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,3,2,4,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,3,3,4,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,3,4,4,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,3,5,4,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,4,1,false,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,4,2,1,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,4,3,4,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,4,4,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,4,5,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,5,1,false,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,5,2,3,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,5,3,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,5,4,5,2023-06-15T09:41:57Z
60a99bad6164fb6e0e10aa16,5,5,4,2023-06-15T09:41:57Z
6413b18b8202c4f1302e0561,0,1,false,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,0,2,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,0,3,3,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,0,4,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,0,5,5,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,1,1,false,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,1,2,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,1,3,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,1,4,5,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,1,5,5,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,2,1,false,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,2,2,3,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,2,3,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,2,4,5,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,2,5,5,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,3,1,false,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,3,2,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,3,3,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,3,4,3,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,3,5,3,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,4,1,true,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,4,2,1,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,4,3,3,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,4,4,1,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,4,5,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,5,1,false,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,5,2,1,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,5,3,4,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,5,4,2,2023-06-15T09:42:12Z
6413b18b8202c4f1302e0561,5,5,3,2023-06-15T09:42:12Z
5f3dbd5e99a9be1da93d9039,0,1,true,2023-06-15T09:43:07Z
5f3dbd5e99a9be1da93d9039,0,2,4,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,0,3,4,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,0,4,4,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,0,5,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,1,1,true,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,1,2,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,1,3,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,1,4,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,1,5,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,2,1,true,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,2,2,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,2,3,4,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,2,4,4,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,2,5,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,3,1,true,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,3,2,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,3,3,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,3,4,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,3,5,5,2023-06-15T09:43:12Z
5f3dbd5e99a9be1da93d9039,4,1,true,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,4,2,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,4,3,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,4,4,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,4,5,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,5,1,true,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,5,2,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,5,3,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,5,4,5,2023-06-15T09:43:13Z
5f3dbd5e99a9be1da93d9039,5,5,5,2023-06-15T09:43:13Z
60b65ac40acb3a485dfa7912,0,1,false,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,0,2,2,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,0,3,4,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,0,4,4,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,0,5,4,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,1,1,false,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,1,2,2,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,1,3,2,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,1,4,2,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,1,5,2,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,2,1,true,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,2,2,5,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,2,3,5,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,2,4,5,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,2,5,5,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,3,1,false,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,3,2,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,3,3,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,3,4,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,3,5,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,4,1,true,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,4,2,1,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,4,3,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,4,4,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,4,5,3,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,5,1,true,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,5,2,1,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,5,3,5,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,5,4,5,2023-06-15T09:43:46Z
60b65ac40acb3a485dfa7912,5,5,2,2023-06-15T09:43:46Z
61655c47cceb83c1cb0a51c8,0,1,true,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,0,2,5,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,0,3,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,0,4,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,0,5,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,1,1,true,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,1,2,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,1,3,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,1,4,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,1,5,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,2,1,true,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,2,2,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,2,3,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,2,4,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,2,5,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,3,1,true,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,3,2,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,3,3,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,3,4,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,3,5,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,4,1,true,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,4,2,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,4,3,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,4,4,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,4,5,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,5,1,true,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,5,2,4,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,5,3,2,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,5,4,2,2023-06-15T09:44:06Z
61655c47cceb83c1cb0a51c8,5,5,2,2023-06-15T09:44:06Z
63c169ece4f637ac694209e5,0,1,true,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,0,2,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,0,3,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,0,4,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,0,5,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,1,1,true,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,1,2,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,1,3,3,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,1,4,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,1,5,2,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,2,1,true,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,2,2,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,2,3,2,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,2,4,3,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,2,5,2,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,3,1,true,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,3,2,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,3,3,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,3,4,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,3,5,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,4,1,true,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,4,2,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,4,3,3,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,4,4,3,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,4,5,3,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,5,1,true,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,5,2,3,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,5,3,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,5,4,4,2023-06-15T09:44:16Z
63c169ece4f637ac694209e5,5,5,2,2023-06-15T09:44:16Z
6481ab1f2ba9b393da2a51cb,0,1,true,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,0,2,3,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,0,3,2,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,0,4,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,0,5,3,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,1,1,false,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,1,2,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,1,3,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,1,4,4,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,1,5,3,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,2,1,false,2023-06-15T09:45:37Z
6481ab1f2ba9b393da2a51cb,2,2,2,2023-06-15T09:45:37Z
